Tiempo (s),Voltaje (V)
0.0074176788330078125,2.4373995253117755
0.0074176788330078125,2.424810031952802
0.0074176788330078125,2.4293293372611515
0.017821550369262695,2.43965917796595
0.017821550369262695,2.441918830620125
0.017821550369262695,2.4525714788469486
0.017821550369262695,2.503252259804867
0.02832484245300293,2.4909855739679188
0.02832484245300293,2.455799554067198
0.02832484245300293,2.4209363416885026
0.038191795349121094,2.3964029700146057
0.038191795349121094,2.419322304078378
0.038191795349121094,2.4474065584945492
0.04847431182861328,2.455799554067198
0.04847431182861328,2.4599960518535227
0.04847431182861328,2.416739843902178
0.05876016616821289,2.4228731868206523
0.05876016616821289,2.424487224430777
0.06918501853942871,2.4064100031973794
0.06918501853942871,2.410606500983704
0.06918501853942871,2.426424069562927
0.0795903205871582,2.441273215576075
0.0795903205871582,2.4154486138140783
0.0795903205871582,2.400276660278905
0.08980560302734375,2.409638078417629
0.08980560302734375,2.433203027525451
0.08980560302734375,2.4277152996510267
0.09988832473754883,2.40318192797713
0.09988832473754883,2.392206472228281
0.09988832473754883,2.4073784257634543
0.11029481887817383,2.4361082952236757
0.11029481887817383,2.458059206721373
0.11029481887817383,2.4361082952236757
0.12058806419372559,2.463869742117822
0.12058806419372559,2.4361082952236757
0.12058806419372559,2.427069684606977
0.13097238540649414,2.4370767177897505
0.13097238540649414,2.4302977598272264
0.13830828666687012,2.3983398151467554
0.14102959632873535,2.3973713925806805
0.14102959632873535,2.410929308505729
0.14102959632873535,2.4047959655872546
0.15147709846496582,2.395111739926506
0.15147709846496582,2.400922275322955
0.15147709846496582,2.417385458946228
0.15147709846496582,2.4393363704439253
0.16207242012023926,2.4474065584945492
0.16207242012023926,2.448052173538599
0.16207242012023926,2.4454697133623995
0.1725022792816162,2.4380451403558254
0.1725022792816162,2.434817065135576
0.1725022792816162,2.4383679478778504
0.18261265754699707,2.458059206721373
0.18261265754699707,2.4871118837036192
0.18261265754699707,2.450311826192774
0.19278335571289062,2.426746877084952
0.19278335571289062,2.424487224430777
0.20298266410827637,2.371223983296659
0.20298266410827637,2.352501147019211
0.20298266410827637,2.393820509838406
0.21338605880737305,2.425778454518877
0.21338605880737305,2.416417036380153
0.21338605880737305,2.3915608571842313
0.22397923469543457,2.432234604959376
0.22397923469543457,2.497118916886393
0.22397923469543457,2.472908352734521
0.23448729515075684,2.4067328107194044
0.23448729515075684,2.393174894794356
0.2386767864227295,2.392852087272331
0.2386767864227295,2.409315270895604
0.24484515190124512,2.4209363416885026
0.24484515190124512,2.4525714788469486
0.24484515190124512,2.4700030850362964
0.2554285526275635,2.4273924921290018
0.2554285526275635,2.425132839474827
0.2554285526275635,2.448052173538599
0.26556825637817383,2.4942136491881683
0.26556825637817383,2.480332925741095
0.26556825637817383,2.4157714213361032
0.26556825637817383,2.426101262040902
0.27603626251220703,2.4448240983183496
0.27603626251220703,2.455799554067198
0.27603626251220703,2.488725921313744
0.2864348888397217,2.5477996978443116
0.2864348888397217,2.6055822442867793
0.2864348888397217,2.6046138217207044
0.2864348888397217,2.487757498747669
0.29669690132141113,2.3912380496622063
0.29669690132141113,2.3431397288804874
0.29669690132141113,2.346044996578712
0.3068382740020752,2.369287138164509
0.3068382740020752,2.410606500983704
0.3068382740020752,2.4861434611375444
0.3169698715209961,2.5335961668752134
0.3169698715209961,2.545862852712162
0.3169698715209961,2.4438556757522747
0.3270914554595947,2.384459091699682
0.3270914554595947,2.3573432598495856
0.3270914554595947,2.409315270895604
0.3411731719970703,2.489694343879819
0.3474454879760742,2.615266469947528
0.34900474548339844,2.4935680341441184
0.3574819564819336,2.4787188881309703
0.3574819564819336,2.701778885850217
0.3678913116455078,2.876740562787745
0.3678913116455078,2.712108726555016
0.3678913116455078,2.3082765165017918
0.37808680534362793,2.1991675740573555
0.37808680534362793,2.4441784832742997
0.37808680534362793,2.455799554067198
0.3882615566253662,2.505834719981067
0.39375972747802734,2.8754493326996453
0.39375972747802734,3.07494438131107
0.3986334800720215,2.8005579875898547
0.3986334800720215,2.4851750385714695
0.3986334800720215,2.1607534789363854
0.40902113914489746,2.20465530193178
0.40902113914489746,2.386073129309807
0.40902113914489746,2.7405157884932123
0.41912341117858887,2.9784249322256073
0.41912341117858887,2.9383967994945124
0.41912341117858887,2.569427801819984
0.4294562339782715,2.1294411492999643
0.4294562339782715,2.394466124882456
0.44002747535705566,3.195028779504355
0.44002747535705566,3.195028779504355
0.44002747535705566,2.7476175539777614
0.4503612518310547,2.591701520839706
0.4503612518310547,3.083337376883719
0.4503612518310547,3.289611383457668
0.4604794979095459,2.664656020817347
0.4644935131072998,2.370901175774634
0.46649932861328125,2.20271845679963
0.4706857204437256,2.2860027974820696
0.47269320487976074,2.076823523209896
0.47269320487976074,1.9925707599613816
0.4808619022369385,2.202395649277605
0.4808619022369385,2.6585226778988726
0.4808619022369385,2.899982704373542
0.49094271659851074,3.005217956553679
0.49094271659851074,2.9555055981618352
0.49094271659851074,2.8819054831401445
0.49094271659851074,2.701778885850217
0.5014264583587646,2.4225503792986274
0.5014264583587646,2.512290870421566
0.5014264583587646,2.8018492176779546
0.5115995407104492,2.6746630540001206
0.5156221389770508,2.5068031425471418
0.517629861831665,2.9380739919724874
0.5216412544250488,3.6579347660881467
0.5216412544250488,3.980742288113106
0.5216412544250488,2.6523893349803984
0.5316860675811768,1.8602196759311482
0.5316860675811768,1.838914379477501
0.5316860675811768,1.981272496690508
0.5391604900360107,2.1665640143328346
0.5437431335449219,2.536501434573438
0.5437431335449219,3.225372686574701
0.5437431335449219,3.3590150006930344
0.5517363548278809,3.139828693238087
0.5517363548278809,2.741807018581312
0.5517363548278809,2.5507049655425362
0.5617530345916748,2.3834906691336073
0.5617530345916748,2.393820509838406
0.5617530345916748,2.432234604959376
0.5617530345916748,2.456122361589223
0.572014331817627,2.36089414259186
0.572014331817627,2.352501147019211
0.572014331817627,2.5645856889896095
0.5821456909179688,2.908052892424166
0.5821456909179688,3.178888403403107
0.5821456909179688,3.257653438777197
0.5821456909179688,3.1437023835023865
0.5942156314849854,3.1049654808593914
0.5962226390838623,2.79829833493568
0.5982303619384766,2.574592722172383
0.6021876335144043,2.3250625076470897
0.6021876335144043,2.56200322881341
0.6021876335144043,3.418088777223602
0.6133880615234375,3.1976112396805547
0.6153950691223145,2.751814051764086
0.6194093227386475,2.306985286413692
0.6224205493927002,1.9783672289922833
0.624427318572998,1.7637002268456854
0.6264340877532959,1.799209054268431
0.6284399032592773,2.228220251039602
0.6324169635772705,2.6614279455970973
0.6352314949035645,2.8092737906845286
0.6372430324554443,2.662396368163172
0.6412603855133057,2.5093856027233414
0.6427702903747559,2.6765998991322704
0.6473281383514404,3.0026354963774793
0.6493356227874756,2.9380739919724874
0.6528286933898926,2.997147768503055
0.6548359394073486,3.181148056057282
0.657578706741333,2.386073129309807
0.6629247665405273,2.5252031713025644
0.6629247665405273,2.9674494764767587
0.6629247665405273,3.3435202396358363
0.6731173992156982,3.0868882596259937
0.6731173992156982,2.711140303988941
0.6731173992156982,2.1752798174275085
0.6731173992156982,2.012907633848954
0.6834523677825928,2.480978540785145
0.6834523677825928,2.7295403327443637
0.6834523677825928,2.552319003152661
0.6834523677825928,2.266634346160572
0.6938846111297607,2.0632656072848476
0.6938846111297607,2.249202739971224
0.6938846111297607,2.8654422995168716
0.6938846111297607,2.83671243005665
